view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,url,responses,trial_id,question_order,condition,value,success,stimulus,key_press,phase,category,word,matchword,trial_matchtype,imagealt,correct_key,correct,reward_value,response,
,null,html-keyboard-response,766,1709057,0.0-3.0-0.0-4.39,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>doriru<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/drill2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>mafura<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Object,doriru,mafura,,,,,,,
,null,html-keyboard-response,767,1710059,0.0-3.0-0.0-0.40,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,768,1712061,0.0-3.0-0.0-1.40,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>raion</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/lion.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Animal,raion,ringo,,,,,,,
,null,html-keyboard-response,769,1713063,0.0-3.0-0.0-2.40,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,717.2350003,html-keyboard-response,770,1713782,0.0-3.0-0.0-3.40,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>raion<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/lion2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>ringo<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,70,Phase 3,Animal,raion,ringo,match_word,../img/Animals/Alt/horse.jpg,70,TRUE,,,
,null,html-keyboard-response,771,1715786,0.0-3.0-0.0-4.40,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>raion<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/lion2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>ringo<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Animal,raion,ringo,,,,,,,
,null,html-keyboard-response,772,1716788,0.0-3.0-0.0-0.41,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,773,1718791,0.0-3.0-0.0-1.41,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>kushi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/comb.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Object,kushi,mikan,,,,,,,
,null,html-keyboard-response,774,1719792,0.0-3.0-0.0-2.41,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,924.9,html-keyboard-response,775,1720719,0.0-3.0-0.0-3.41,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/comb2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kushi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/hanger.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,70,Phase 3,Object,kushi,mikan,match_image,../img/Objects/Alt/hanger.jpg,70,TRUE,,,
,null,html-keyboard-response,776,1722722,0.0-3.0-0.0-4.41,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/comb2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>kushi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/hanger.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Object,kushi,mikan,,,,,,,
,null,html-keyboard-response,777,1723724,0.0-3.0-0.0-0.42,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,778,1725726,0.0-3.0-0.0-1.42,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>inu</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/dog.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Animal,inu,hiji,,,,,,,
,null,html-keyboard-response,779,1726728,0.0-3.0-0.0-2.42,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,1027.84,html-keyboard-response,780,1727759,0.0-3.0-0.0-3.42,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/cheetah.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>inu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/dog2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,70,Phase 3,Animal,inu,hiji,match_image,../img/Animals/Alt/cheetah.jpg,74,FALSE,,,
,null,html-keyboard-response,781,1729762,0.0-3.0-0.0-4.42,,,feedback,,,,,<div class='header' align='center' style='font-size:30px;color: #B00000;'><b>Wrong!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/cheetah.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>inu</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/dog2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Animal,inu,hiji,,,,,,,
,null,html-keyboard-response,782,1730764,0.0-3.0-0.0-0.43,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,783,1732765,0.0-3.0-0.0-1.43,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>rakuda</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/camel.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Animal,rakuda,kabocha,,,,,,,
,null,html-keyboard-response,784,1733766,0.0-3.0-0.0-2.43,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,702.9749998,html-keyboard-response,785,1734471,0.0-3.0-0.0-3.43,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/elephant.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>rakuda</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/camel2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,74,Phase 3,Animal,rakuda,kabocha,match_image,../img/Animals/Alt/elephant.jpg,74,TRUE,,,
,null,html-keyboard-response,786,1736473,0.0-3.0-0.0-4.43,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/Alt/elephant.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>rakuda</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Animals/camel2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Animal,rakuda,kabocha,,,,,,,
,null,html-keyboard-response,787,1737475,0.0-3.0-0.0-0.44,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,788,1739478,0.0-3.0-0.0-1.44,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>kago</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/basket.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Object,kago,boshi,,,,,,,
,null,html-keyboard-response,789,1740479,0.0-3.0-0.0-2.44,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,837.9950002,html-keyboard-response,790,1741319,0.0-3.0-0.0-3.44,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>boshi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/basket2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>kago<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,74,Phase 3,Object,kago,boshi,match_word,../img/Objects/Alt/bin.jpg,74,TRUE,,,
,null,html-keyboard-response,791,1743321,0.0-3.0-0.0-4.44,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>boshi<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/basket2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>kago<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Object,kago,boshi,,,,,,,
,null,html-keyboard-response,792,1744322,0.0-3.0-0.0-0.45,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,793,1746326,0.0-3.0-0.0-1.45,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>karasu</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/crow.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Animal,karasu,kosaten,,,,,,,
,null,html-keyboard-response,794,1747327,0.0-3.0-0.0-2.45,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,870.3399999,html-keyboard-response,795,1748199,0.0-3.0-0.0-3.45,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>karasu<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/crow2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>kosaten<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,70,Phase 3,Animal,karasu,kosaten,match_word,../img/Animals/Alt/beaver.jpg,70,TRUE,,,
,null,html-keyboard-response,796,1750204,0.0-3.0-0.0-4.45,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>karasu<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/crow2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>kosaten<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Animal,karasu,kosaten,,,,,,,
,null,html-keyboard-response,797,1751206,0.0-3.0-0.0-0.46,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,798,1753208,0.0-3.0-0.0-1.46,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>iruka</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Animals/dolphin.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Animal,iruka,wamu,,,,,,,
,null,html-keyboard-response,799,1754209,0.0-3.0-0.0-2.46,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,964.1399998,html-keyboard-response,800,1755175,0.0-3.0-0.0-3.46,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>iruka<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/dolphin2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>wamu<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,70,Phase 3,Animal,iruka,wamu,match_word,../img/Animals/Alt/shark.jpg,70,TRUE,,,
,null,html-keyboard-response,801,1757178,0.0-3.0-0.0-4.46,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px; color:#006600;'class='Column'>iruka<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/dolphin2.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px; color:#B00000;'class='Column'>wamu<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Animal,iruka,wamu,,,,,,,
,null,html-keyboard-response,802,1758180,0.0-3.0-0.0-0.47,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,null,html-keyboard-response,803,1760182,0.0-3.0-0.0-1.47,,,stimuli,,,,,<div class='header' align='center' style='font-size: 45px;'><b>denchi</b></div><div class='Row'><div align='center' style='font-size: 45px;'class='Column'> </div><div align='center' class='Column'><img src='../img/Objects/battery.jpg' height='300px' width='300px'></div><div align='center' style='font-size: 45px;'class='Column'> </div></div>,null,Phase 3,Object,denchi,jikan,,,,,,,
,null,html-keyboard-response,804,1761183,0.0-3.0-0.0-2.47,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,797.5650001,html-keyboard-response,805,1761983,0.0-3.0-0.0-3.47,,,match,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct image</i></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/whistle.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>denchi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/battery2.jpg' height='300px' width='300px'class='white_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,74,Phase 3,Object,denchi,jikan,match_image,../img/Objects/Alt/whistle.jpg,74,TRUE,,,
,null,html-keyboard-response,806,1763986,0.0-3.0-0.0-4.47,,,feedback,,,,,<div class='header' align='center' style='font-size: 30px;color: #006600;'><b>Correct!</b></div><div class='Row'><div align='center' style='padding-left:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/Alt/whistle.jpg' height='300px' width='300px'class='red_border'><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' style='font-weight: bold; font-size: 45px;'class='Column'>denchi</div><div align='center' style='padding-right:150px; font-weight: bold; font-size: 45px;'class='Column'><img src='../img/Objects/battery2.jpg' height='300px' width='300px'class='green_border'><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,null,Phase 3,Object,denchi,jikan,,,,,,,
,41500.04,html-keyboard-response,807,1805487,0.0-3.0-1.0,,,instructions,,,,,<p>You have completed all the phases of learning.</p><p>Now you may take a break for a few minutes (not more than 5 minutes).</p><p><b>Press J</b> when you are ready to continue to the next part of study.</p></p><p><br><b>Note: </b>The study will move onto the next page automatically after 5 minutes.,74,,,,,,,,,,,
,16247.205,html-keyboard-response,808,1821736,0.0-4.0-0.0,,,instructions,,,,,"The next part of the study is a surprise memory test.</p><p>You will be shown images from the learning phases and you will have to choose the correct Japanese word.</p><p>Similar to previous matching tasks, <b>Press F</b> for left word or <b>Press J</b> for right word to choose.</p><p>After choosing a word, you will be asked to rate how confident you are of your choice.</p><p><b>Press J</b> to begin the memory test.",74,,,,,,,,,,,
,null,html-keyboard-response,809,1822738,0.0-4.0-1.0-0.0,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,2011.52,html-keyboard-response,810,1824752,0.0-4.0-1.0-1.0,,,match_memory,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>tama<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/ball.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>tsue<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div><div class='header_mem' align='center' style='font-size: 18px;'><i> </i></div>,70,Memory,Object,tama,tsue,match_word,../img/Objects/Alt/camera.jpg,70,TRUE,,,
,8501.145,html-slider-response,811,1833255,0.0-4.0-1.0-2.0-0.0,,,memory_certainty,,,,,<div style='font-size: 20px;'<p>How confident are you of your choice?</p></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'><u>tama</u><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/ball.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>tsue<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,,Memory,,,,,,,,,40,
,null,html-keyboard-response,812,1834258,0.0-4.0-1.0-0.1,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,2132.215,html-keyboard-response,813,1836391,0.0-4.0-1.0-1.1,,,match_memory,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>isha<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/book.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>hon<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div><div class='header_mem' align='center' style='font-size: 18px;'><i> </i></div>,74,Memory,Object,hon,isha,match_word,../img/Objects/Alt/bag.jpg,74,TRUE,,,
,3656.045,html-slider-response,814,1840049,0.0-4.0-1.0-2.1-0.1,,,memory_certainty,,,,,<div style='font-size: 20px;'<p>How confident are you of your choice?</p></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>isha<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/book.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'><u>hon</u><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,,Memory,,,,,,,,,100,
,null,html-keyboard-response,815,1841051,0.0-4.0-1.0-0.2,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,2331.03,html-keyboard-response,816,1843383,0.0-4.0-1.0-1.2,,,match_memory,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>chocho<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/butterfly.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>gohan<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div><div class='header_mem' align='center' style='font-size: 18px;'><i> </i></div>,70,Memory,Animal,chocho,gohan,match_word,../img/Animals/Alt/snail.jpg,70,TRUE,,,
,2627.985,html-slider-response,817,1846013,0.0-4.0-1.0-2.2-0.2,,,memory_certainty,,,,,<div style='font-size: 20px;'<p>How confident are you of your choice?</p></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'><u>chocho</u><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/butterfly.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>gohan<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,,Memory,,,,,,,,,100,
,null,html-keyboard-response,818,1847015,0.0-4.0-1.0-0.3,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,3318.44,html-keyboard-response,819,1850335,0.0-4.0-1.0-1.3,,,match_memory,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>denkyu<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/bulb.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>fune<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div><div class='header_mem' align='center' style='font-size: 18px;'><i> </i></div>,70,Memory,Object,denkyu,fune,match_word,../img/Objects/Alt/spoon.jpg,70,TRUE,,,
,9609.955,html-slider-response,820,1859947,0.0-4.0-1.0-2.3-0.3,,,memory_certainty,,,,,<div style='font-size: 20px;'<p>How confident are you of your choice?</p></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'><u>denkyu</u><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/bulb.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>fune<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,,Memory,,,,,,,,,60,
,null,html-keyboard-response,821,1860949,0.0-4.0-1.0-0.4,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,1728.37,html-keyboard-response,822,1862679,0.0-4.0-1.0-1.4,,,match_memory,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>kasa<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/umbrella.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>serori<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div><div class='header_mem' align='center' style='font-size: 18px;'><i> </i></div>,70,Memory,Object,kasa,serori,match_word,../img/Objects/Alt/yogamat.jpg,70,TRUE,,,
,3021.21,html-slider-response,823,1865702,0.0-4.0-1.0-2.4-0.4,,,memory_certainty,,,,,<div style='font-size: 20px;'<p>How confident are you of your choice?</p></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'><u>kasa</u><br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Objects/umbrella.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>serori<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,,Memory,,,,,,,,,100,
,null,html-keyboard-response,824,1866703,0.0-4.0-1.0-0.5,,,fixation,,,,,"<p style=""font-size: 80px; font-family:monospace;"">+</p>",null,,,,,,,,,,,
,2870,html-keyboard-response,825,1869575,0.0-4.0-1.0-1.5,,,match_memory,,,,,<div class='header' align='center' style='font-size: 18px;'><i>Choose the correct word</i></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>senaka<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/duck.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'>ahiru<br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div><div class='header_mem' align='center' style='font-size: 18px;'><i> </i></div>,74,Memory,Animal,ahiru,senaka,match_word,../img/Animals/Alt/donkey.jpg,74,TRUE,,,
,6755.05,html-slider-response,826,1876333,0.0-4.0-1.0-2.5-0.5,,,memory_certainty,,,,,<div style='font-size: 20px;'<p>How confident are you of your choice?</p></div><div class='Row'><div align='center' style='padding-left:200px; font-weight: bold; font-size: 45px;'class='Column'>senaka<br/><br/><img src='../img/F.jpg' height='40px' width='40px'></div><div align='center' class='Column'><img src='../img/Animals/duck.jpg' height='300px' width='300px'></div><div align='center' style='padding-right:200px; font-weight: bold; font-size: 45px;'class='Column'><u>ahiru</u><br/><br/><img src='../img/J.jpg' height='40px' width='40px'></div></div>,,Memory,,,,,,,,,100,
